Sim Name,age_effect,initial_effect,final_effect,mort_effect,prod_effect,fert_effect,pop_diffs_2045_2065,pop_diffs_2026_2100,pop_diffs_2050,total_pop_diff_2050,avg_diff,avg_gdp_pc_diff,discount_rate,NPV,"QALY 20, $B","QALY NPV, $T"
"41 the new 40, fertility only",40,10,20,0.0,0.0,0.5,0.5318837637507887,38.31953089912822,0.0,0.36463356013707865,-20.679366642440655,-89.29484487789921,0.04,1.576199396135128,102.21210321385202,1.8595664487241703
"41 the new 40, fertility only",40,10,20,0.0,0.0,0.5,0.5318837637507887,38.31953089912822,0.0,0.36463356013707865,-20.679366642440655,-89.29484487789921,0.05,0.697004370390959,102.21210321385202,1.1754951260946944
"41 the new 40, fertility only",40,10,20,0.0,0.0,0.5,0.5318837637507887,38.31953089912822,0.0,0.36463356013707865,-20.679366642440655,-89.29484487789921,0.06,0.2985168423543993,102.21210321385202,0.7619689551530371
41 the new 40,40,10,20,0.5,0.5,0.5,33.88160745351288,154.39599117713132,1.358460384925954,1.7231994507107553,408.3826191493894,425.3887899111599,0.01,53.27238260251561,372.5998281224771,20.051912067304404
41 the new 40,40,10,20,0.5,0.5,0.5,33.88160745351288,154.39599117713132,1.358460384925954,1.7231994507107553,408.3826191493894,425.3887899111599,0.02,27.101816960755027,372.5998281224771,12.313324327320057
41 the new 40,40,10,20,0.5,0.5,0.5,33.88160745351288,154.39599117713132,1.358460384925954,1.7231994507107553,408.3826191493894,425.3887899111599,0.03,14.586633937417492,372.5998281224771,7.7739943574977985
41 the new 40,40,10,20,0.5,0.5,0.5,33.88160745351288,154.39599117713132,1.358460384925954,1.7231994507107553,408.3826191493894,425.3887899111599,0.035,10.930641608461587,372.5998281224771,6.2405209489278475
41 the new 40,40,10,20,0.5,0.5,0.5,33.88160745351288,154.39599117713132,1.358460384925954,1.7231994507107553,408.3826191493894,425.3887899111599,0.04,8.304524255975597,372.5998281224771,5.042997092062812
41 the new 40,40,10,20,0.5,0.5,0.5,33.88160745351288,154.39599117713132,1.358460384925954,1.7231994507107553,408.3826191493894,425.3887899111599,0.05,4.9840289031542975,372.5998281224771,3.3574520994506916
41 the new 40,40,10,20,0.5,0.5,0.5,33.88160745351288,154.39599117713132,1.358460384925954,1.7231994507107553,408.3826191493894,425.3887899111599,0.06,3.13378647031449,372.5998281224771,2.2904849546581354
"45 the new 40, mortality only",40,10,20,2.5,0.0,0.0,162.52688124970066,574.6856440006678,6.4731129770693085,6.4734666401878815,708.7132260684939,-2209.726297482478,0.01,71.89438822625911,1318.9294994981308,56.67477179522925
"45 the new 40, mortality only",40,10,20,2.5,0.0,0.0,162.52688124970066,574.6856440006678,6.4731129770693085,6.4734666401878815,708.7132260684939,-2209.726297482478,0.02,38.034437256148564,1318.9294994981308,35.90414519510567
"45 the new 40, mortality only",40,10,20,2.5,0.0,0.0,162.52688124970066,574.6856440006678,6.4731129770693085,6.4734666401878815,708.7132260684939,-2209.726297482478,0.03,21.11118048153098,1318.9294994981308,23.36093070340096
"45 the new 40, mortality only",40,10,20,2.5,0.0,0.0,162.52688124970066,574.6856440006678,6.4731129770693085,6.4734666401878815,708.7132260684939,-2209.726297482478,0.035,15.999268294704747,1318.9294994981308,19.02549133330311
"45 the new 40, mortality only",40,10,20,2.5,0.0,0.0,162.52688124970066,574.6856440006678,6.4731129770693085,6.4734666401878815,708.7132260684939,-2209.726297482478,0.04,12.255299466727942,1318.9294994981308,15.590143295626035
"45 the new 40, mortality only",40,10,20,2.5,0.0,0.0,162.52688124970066,574.6856440006678,6.4731129770693085,6.4734666401878815,708.7132260684939,-2209.726297482478,0.05,7.405443996404416,1318.9294994981308,10.653635123535826
"45 the new 40, mortality only",40,10,20,2.5,0.0,0.0,162.52688124970066,574.6856440006678,6.4731129770693085,6.4734666401878815,708.7132260684939,-2209.726297482478,0.06,4.632126107760078,1318.9294994981308,7.4407088982870215
"45 the new 40, productivity only",40,10,20,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1237.3631620611213,4285.762423764372,0.01,89.19970179054724,0.0,0.0
"45 the new 40, productivity only",40,10,20,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1237.3631620611213,4285.762423764372,0.02,50.00731385616524,0.0,0.0
"45 the new 40, productivity only",40,10,20,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1237.3631620611213,4285.762423764372,0.03,29.7432761725303,0.0,0.0
"45 the new 40, productivity only",40,10,20,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1237.3631620611213,4285.762423764372,0.035,23.415304398452363,0.0,0.0
"45 the new 40, productivity only",40,10,20,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1237.3631620611213,4285.762423764372,0.04,18.66630350591404,0.0,0.0
"45 the new 40, productivity only",40,10,20,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1237.3631620611213,4285.762423764372,0.05,12.268056305436815,0.0,0.0
"45 the new 40, productivity only",40,10,20,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1237.3631620611213,4285.762423764372,0.06,8.374965934072454,0.0,0.0
"45 the new 40, fertility only",40,10,20,0.0,0.0,0.6,0.6382605165009732,45.983439519043664,0.0,0.4375602721644975,-21.108349333130505,-94.6546846923884,0.01,22.224029149654708,122.65452385662304,10.292344867534517
"45 the new 40, fertility only",40,10,20,0.0,0.0,0.6,0.6382605165009732,45.983439519043664,0.0,0.4375602721644975,-21.108349333130505,-94.6546846923884,0.02,9.691675174002555,122.65452385662304,6.029306836141223
"45 the new 40, fertility only",40,10,20,0.0,0.0,0.6,0.6382605165009732,45.983439519043664,0.0,0.4375602721644975,-21.108349333130505,-94.6546846923884,0.03,4.29361500712053,122.65452385662304,3.6216350975059712
"45 the new 40, fertility only",40,10,20,0.0,0.0,0.6,0.6382605165009732,45.983439519043664,0.0,0.4375602721644975,-21.108349333130505,-94.6546846923884,0.035,2.870037352927118,122.65452385662304,2.833819631158257
"45 the new 40, fertility only",40,10,20,0.0,0.0,0.6,0.6382605165009732,45.983439519043664,0.0,0.4375602721644975,-21.108349333130505,-94.6546846923884,0.04,1.9212161671304862,122.65452385662304,2.231616639609458
"45 the new 40, fertility only",40,10,20,0.0,0.0,0.6,0.6382605165009732,45.983439519043664,0.0,0.4375602721644975,-21.108349333130505,-94.6546846923884,0.05,0.858718003895626,122.65452385662304,1.4106653069440467
"45 the new 40, fertility only",40,10,20,0.0,0.0,0.6,0.6382605165009732,45.983439519043664,0.0,0.4375602721644975,-21.108349333130505,-94.6546846923884,0.06,0.37510714536469947,122.65452385662304,0.9144000224998492
45 the new 40,40,10,20,2.5,2.5,0.6,163.16521023089038,620.7085093975707,6.4731129770693085,6.911149744407387,2027.9728032962407,2211.1189680921366,0.01,190.99150225064352,1441.6278025541492,66.97295599163844
45 the new 40,40,10,20,2.5,2.5,0.6,163.16521023089038,620.7085093975707,6.4731129770693085,6.911149744407387,2027.9728032962407,2211.1189680921366,0.02,101.87192255469044,1441.6278025541492,41.93669557840794
45 the new 40,40,10,20,2.5,2.5,0.6,163.16521023089038,620.7085093975707,6.4731129770693085,6.911149744407387,2027.9728032962407,2211.1189680921366,0.03,57.48523951503754,1441.6278025541492,26.98441064075666
45 the new 40,40,10,20,2.5,2.5,0.6,163.16521023089038,620.7085093975707,6.4731129770693085,6.911149744407387,2027.9728032962407,2211.1189680921366,0.035,44.06613041192985,1441.6278025541492,21.860715260631316
45 the new 40,40,10,20,2.5,2.5,0.6,163.16521023089038,620.7085093975707,6.4731129770693085,6.911149744407387,2027.9728032962407,2211.1189680921366,0.04,34.21070541563239,1441.6278025541492,17.822835713132474
45 the new 40,40,10,20,2.5,2.5,0.6,163.16521023089038,620.7085093975707,6.4731129770693085,6.911149744407387,2027.9728032962407,2211.1189680921366,0.05,21.34939823564095,1441.6278025541492,12.064944160607462
45 the new 40,40,10,20,2.5,2.5,0.6,163.16521023089038,620.7085093975707,6.4731129770693085,6.911149744407387,2027.9728032962407,2211.1189680921366,0.06,13.869792034438444,1441.6278025541492,8.35550436867841
Exercise,40,10,20,2.52,0.0,0.0,163.97265809203773,579.8939828144539,6.529110162296484,6.529466655373021,714.8451374159691,-2229.5021794945824,0.01,72.5210118406042,1330.6754249302844,57.18694630269922
Exercise,40,10,20,2.52,0.0,0.0,163.97265809203773,579.8939828144539,6.529110162296484,6.529466655373021,714.8451374159691,-2229.5021794945824,0.02,38.36641413999255,1330.6754249302844,36.22760660277452
Exercise,40,10,20,2.52,0.0,0.0,163.97265809203773,579.8939828144539,6.529110162296484,6.529466655373021,714.8451374159691,-2229.5021794945824,0.03,21.29593622986948,1330.6754249302844,23.57069216240804
Exercise,40,10,20,2.52,0.0,0.0,163.97265809203773,579.8939828144539,6.529110162296484,6.529466655373021,714.8451374159691,-2229.5021794945824,0.035,16.139560442064262,1330.6754249302844,19.196030527165693
Exercise,40,10,20,2.52,0.0,0.0,163.97265809203773,579.8939828144539,6.529110162296484,6.529466655373021,714.8451374159691,-2229.5021794945824,0.04,12.36302678646707,1330.6754249302844,15.729644672853096
Exercise,40,10,20,2.52,0.0,0.0,163.97265809203773,579.8939828144539,6.529110162296484,6.529466655373021,714.8451374159691,-2229.5021794945824,0.05,7.470980441015357,1330.6754249302844,10.748625986821558
Exercise,40,10,20,2.52,0.0,0.0,163.97265809203773,579.8939828144539,6.529110162296484,6.529466655373021,714.8451374159691,-2229.5021794945824,0.06,4.673519203888381,1330.6754249302844,7.506815095565351
"41 new 40, 100% adhere",40,10,20,1.0,1.0,0.5,68.74138285605589,276.6220357990528,2.7631191110189057,3.1279636949866187,857.094179974861,957.0862147025362,0.01,89.86487723212832,655.354421868718,32.12119556844386
"41 new 40, 100% adhere",40,10,20,1.0,1.0,0.5,68.74138285605589,276.6220357990528,2.7631191110189057,3.1279636949866187,857.094179974861,957.0862147025362,0.02,47.1276536535091,655.354421868718,19.96965712384139
"41 new 40, 100% adhere",40,10,20,1.0,1.0,0.5,68.74138285605589,276.6220357990528,2.7631191110189057,3.1279636949866187,857.094179974861,957.0862147025362,0.03,26.16931475999406,655.354421868718,12.762714128710394
"41 new 40, 100% adhere",40,10,20,1.0,1.0,0.5,68.74138285605589,276.6220357990528,2.7631191110189057,3.1279636949866187,857.094179974861,957.0862147025362,0.035,19.91283088975458,655.354421868718,10.306419351184326
"41 new 40, 100% adhere",40,10,20,1.0,1.0,0.5,68.74138285605589,276.6220357990528,2.7631191110189057,3.1279636949866187,857.094179974861,957.0862147025362,0.04,15.354359261017754,655.354421868718,8.377238785826117
"41 new 40, 100% adhere",40,10,20,1.0,1.0,0.5,68.74138285605589,276.6220357990528,2.7631191110189057,3.1279636949866187,857.094179974861,957.0862147025362,0.05,9.470853585106205,655.354421868718,5.639396631339678
"41 new 40, 100% adhere",40,10,20,1.0,1.0,0.5,68.74138285605589,276.6220357990528,2.7631191110189057,3.1279636949866187,857.094179974861,957.0862147025362,0.06,6.097982463904722,655.354421868718,3.886667280700267
"Appendix, 1% mortality",40,10,20,0.13,0.0,0.0,8.532226170221335,29.61745253913881,0.3488893769169773,0.34891062984473276,21.616460009132865,-170.94859735407712,0.01,3.526835058141097,69.16333652360241,2.9292876193205593
"Appendix, 1% mortality",40,10,20,0.13,0.0,0.0,8.532226170221335,29.61745253913881,0.3488893769169773,0.34891062984473276,21.616460009132865,-170.94859735407712,0.02,1.8008634480196042,69.16333652360241,1.8615610327918537
"Appendix, 1% mortality",40,10,20,0.13,0.0,0.0,8.532226170221335,29.61745253913881,0.3488893769169773,0.34891062984473276,21.616460009132865,-170.94859735407712,0.03,0.9556097816349545,69.16333652360241,1.2152676670833757
"Appendix, 1% mortality",40,10,20,0.13,0.0,0.0,8.532226170221335,29.61745253913881,0.3488893769169773,0.34891062984473276,21.616460009132865,-170.94859735407712,0.035,0.7053355559789521,69.16333652360241,0.991440157555263
"Appendix, 1% mortality",40,10,20,0.13,0.0,0.0,8.532226170221335,29.61745253913881,0.3488893769169773,0.34891062984473276,21.616460009132865,-170.94859735407712,0.04,0.5246975811932063,69.16333652360241,0.8138433597738111
"Appendix, 1% mortality",40,10,20,0.13,0.0,0.0,8.532226170221335,29.61745253913881,0.3488893769169773,0.34891062984473276,21.616460009132865,-170.94859735407712,0.05,0.2961646797767398,69.16333652360241,0.558121053642929
"Appendix, 1% mortality",40,10,20,0.13,0.0,0.0,8.532226170221335,29.61745253913881,0.3488893769169773,0.34891062984473276,21.616460009132865,-170.94859735407712,0.06,0.17033793674165698,69.16333652360241,0.3911917034596582
"Appendix, 1% productivity",40,10,20,0.0,0.47,0.0,0.0,0.0,0.0,0.0,235.7694638770532,818.0972815578459,0.01,17.788115521800126,0.0,0.0
"Appendix, 1% productivity",40,10,20,0.0,0.47,0.0,0.0,0.0,0.0,0.0,235.7694638770532,818.0972815578459,0.02,9.927215023913508,0.0,0.0
"Appendix, 1% productivity",40,10,20,0.0,0.47,0.0,0.0,0.0,0.0,0.0,235.7694638770532,818.0972815578459,0.03,5.8770754681672885,0.0,0.0
"Appendix, 1% productivity",40,10,20,0.0,0.47,0.0,0.0,0.0,0.0,0.0,235.7694638770532,818.0972815578459,0.035,4.616283014681691,0.0,0.0
"Appendix, 1% productivity",40,10,20,0.0,0.47,0.0,0.0,0.0,0.0,0.0,235.7694638770532,818.0972815578459,0.04,3.672094004946951,0.0,0.0
"Appendix, 1% productivity",40,10,20,0.0,0.47,0.0,0.0,0.0,0.0,0.0,235.7694638770532,818.0972815578459,0.05,2.4039771116768187,0.0,0.0
"Appendix, 1% productivity",40,10,20,0.0,0.47,0.0,0.0,0.0,0.0,0.0,235.7694638770532,818.0972815578459,0.06,1.635708775707383,0.0,0.0
"Appendix, 1% fertility",40,10,20,0.0,0.0,0.54,0.5744344648508699,41.3850942494913,0.0,0.39380424494804767,-20.85159415947153,-91.44099326316861,0.01,19.962799634153164,110.38907147096077,9.262557711986279
"Appendix, 1% fertility",40,10,20,0.0,0.0,0.54,0.5744344648508699,41.3850942494913,0.0,0.39380424494804767,-20.85159415947153,-91.44099326316861,0.02,8.694841710540993,110.38907147096077,5.426095817875045
"Appendix, 1% fertility",40,10,20,0.0,0.0,0.54,0.5744344648508699,41.3850942494913,0.0,0.39380424494804767,-20.85159415947153,-91.44099326316861,0.03,3.8441080607499805,110.38907147096077,3.259328212602672
"Appendix, 1% fertility",40,10,20,0.0,0.0,0.54,0.5744344648508699,41.3850942494913,0.0,0.39380424494804767,-20.85159415947153,-91.44099326316861,0.035,2.565734993932831,110.38907147096077,2.5503348191638087
"Appendix, 1% fertility",40,10,20,0.0,0.0,0.54,0.5744344648508699,41.3850942494913,0.0,0.39380424494804767,-20.85159415947153,-91.44099326316861,0.04,1.7141887678038934,110.38907147096077,2.0083810490326806
"Appendix, 1% fertility",40,10,20,0.0,0.0,0.54,0.5744344648508699,41.3850942494913,0.0,0.39380424494804767,-20.85159415947153,-91.44099326316861,0.05,0.7616796860192864,110.38907147096077,1.269560352209227
"Appendix, 1% fertility",40,10,20,0.0,0.0,0.54,0.5744344648508699,41.3850942494913,0.0,0.39380424494804767,-20.85159415947153,-91.44099326316861,0.06,0.32914634620993344,110.38907147096077,0.8229398910391187
"Appendix, 1% all",40,10,20,0.13,0.47,0.54,9.106664357593525,71.0046637995981,0.3488893769169773,0.74272154631446,274.0874995601235,681.0244008489896,0.01,42.116715770824825,179.5547864266736,12.19216058411425
"Appendix, 1% all",40,10,20,0.13,0.47,0.54,9.106664357593525,71.0046637995981,0.3488893769169773,0.74272154631446,274.0874995601235,681.0244008489896,0.02,21.008111120754208,179.5547864266736,7.287832090465236
"Appendix, 1% all",40,10,20,0.13,0.47,0.54,9.106664357593525,71.0046637995981,0.3488893769169773,0.74272154631446,274.0874995601235,681.0244008489896,0.03,11.096535375058586,179.5547864266736,4.474695623388207
"Appendix, 1% all",40,10,20,0.13,0.47,0.54,9.106664357593525,71.0046637995981,0.3488893769169773,0.74272154631446,274.0874995601235,681.0244008489896,0.035,8.245680546502886,179.5547864266736,3.5418509288117934
"Appendix, 1% all",40,10,20,0.13,0.47,0.54,9.106664357593525,71.0046637995981,0.3488893769169773,0.74272154631446,274.0874995601235,681.0244008489896,0.04,6.218201805029585,179.5547864266736,2.8222826130620726
"Appendix, 1% all",40,10,20,0.13,0.47,0.54,9.106664357593525,71.0046637995981,0.3488893769169773,0.74272154631446,274.0874995601235,681.0244008489896,0.05,3.6901085224454495,179.5547864266736,1.827716257652547
"Appendix, 1% all",40,10,20,0.13,0.47,0.54,9.106664357593525,71.0046637995981,0.3488893769169773,0.74272154631446,274.0874995601235,681.0244008489896,0.06,2.3068251077647863,179.5547864266736,1.2141530173515476
"Appendix, 1 Year All, 65+",65,10,20,0.5,0.5,0.5,27.64477463353931,90.16994711525362,1.1783826528464794,1.1783826528464794,326.36233150701486,327.93412449420845,0.01,26.029114596107064,223.29059946145372,8.98140813039334
"Appendix, 1 Year All, 65+",65,10,20,0.5,0.5,0.5,27.64477463353931,90.16994711525362,1.1783826528464794,1.1783826528464794,326.36233150701486,327.93412449420845,0.02,14.349738196127998,223.29059946145372,5.751227061527966
"Appendix, 1 Year All, 65+",65,10,20,0.5,0.5,0.5,27.64477463353931,90.16994711525362,1.1783826528464794,1.1783826528464794,326.36233150701486,327.93412449420845,0.03,8.377984395130667,223.29059946145372,3.7838563545097905
"Appendix, 1 Year All, 65+",65,10,20,0.5,0.5,0.5,27.64477463353931,90.16994711525362,1.1783826528464794,1.1783826528464794,326.36233150701486,327.93412449420845,0.035,6.532478449811085,223.29059946145372,3.0989841803828693
"Appendix, 1 Year All, 65+",65,10,20,0.5,0.5,0.5,27.64477463353931,90.16994711525362,1.1783826528464794,1.1783826528464794,326.36233150701486,327.93412449420845,0.04,5.157590346834284,223.29059946145372,2.553699204986421
"Appendix, 1 Year All, 65+",65,10,20,0.5,0.5,0.5,27.64477463353931,90.16994711525362,1.1783826528464794,1.1783826528464794,326.36233150701486,327.93412449420845,0.05,3.32606576258436,223.29059946145372,1.764533262329458
"Appendix, 1 Year All, 65+",65,10,20,0.5,0.5,0.5,27.64477463353931,90.16994711525362,1.1783826528464794,1.1783826528464794,326.36233150701486,327.93412449420845,0.06,2.230168862807351,223.29059946145372,1.2456820996105404
"Appendix, 5 Year, 100pct",40,10,20,5.0,5.0,0.6,322.79216554520093,1209.0001851053012,12.462417608411275,12.900835169490723,3951.0771214683787,4048.203653142749,0.01,356.09899573132674,2740.3410369300664,124.64691205363725
"Appendix, 5 Year, 100pct",40,10,20,5.0,5.0,0.6,322.79216554520093,1209.0001851053012,12.462417608411275,12.900835169490723,3951.0771214683787,4048.203653142749,0.02,191.43812823998874,2740.3410369300664,78.23750856260135
"Appendix, 5 Year, 100pct",40,10,20,5.0,5.0,0.6,322.79216554520093,1209.0001851053012,12.462417608411275,12.900835169490723,3951.0771214683787,4048.203653142749,0.03,108.75638875281655,2740.3410369300664,50.44039772779509
"Appendix, 5 Year, 100pct",40,10,20,5.0,5.0,0.6,322.79216554520093,1209.0001851053012,12.462417608411275,12.900835169490723,3951.0771214683787,4048.203653142749,0.035,83.6031177896845,2740.3410369300664,40.895247900416095
"Appendix, 5 Year, 100pct",40,10,20,5.0,5.0,0.6,322.79216554520093,1209.0001851053012,12.462417608411275,12.900835169490723,3951.0771214683787,4048.203653142749,0.04,65.0609478573316,2740.3410369300664,33.363649937497335
"Appendix, 5 Year, 100pct",40,10,20,5.0,5.0,0.6,322.79216554520093,1209.0001851053012,12.462417608411275,12.900835169490723,3951.0771214683787,4048.203653142749,0.05,40.746337338687056,2740.3410369300664,22.606601405412366
"Appendix, 5 Year, 100pct",40,10,20,5.0,5.0,0.6,322.79216554520093,1209.0001851053012,12.462417608411275,12.900835169490723,3951.0771214683787,4048.203653142749,0.06,26.525332298749472,2740.3410369300664,15.663433030424171
"Appendix, 5 Year, 65plus",65,10,20,2.5,2.5,0.6,135.4459757637641,448.383748039858,5.623657615031348,5.623657615031348,1696.764710925248,1894.7362306327116,0.01,131.8829068603248,1095.2527209578395,44.54796845223582
"Appendix, 5 Year, 65plus",65,10,20,2.5,2.5,0.6,135.4459757637641,448.383748039858,5.623657615031348,5.623657615031348,1696.764710925248,1894.7362306327116,0.02,72.83260570300683,1095.2527209578395,28.44594700703617
"Appendix, 5 Year, 65plus",65,10,20,2.5,2.5,0.6,135.4459757637641,448.383748039858,5.623657615031348,5.623657615031348,1696.764710925248,1894.7362306327116,0.03,42.59264985051975,1095.2527209578395,18.658498940797898
"Appendix, 5 Year, 65plus",65,10,20,2.5,2.5,0.6,135.4459757637641,448.383748039858,5.623657615031348,5.623657615031348,1696.764710925248,1894.7362306327116,0.035,33.23473311982813,1095.2527209578395,15.257241405116877
"Appendix, 5 Year, 65plus",65,10,20,2.5,2.5,0.6,135.4459757637641,448.383748039858,5.623657615031348,5.623657615031348,1696.764710925248,1894.7362306327116,0.04,26.257015589116786,1095.2527209578395,12.55244131383153
"Appendix, 5 Year, 65plus",65,10,20,2.5,2.5,0.6,135.4459757637641,448.383748039858,5.623657615031348,5.623657615031348,1696.764710925248,1894.7362306327116,0.05,16.950205368655784,1095.2527209578395,8.645051346584768
"Appendix, 5 Year, 65plus",65,10,20,2.5,2.5,0.6,135.4459757637641,448.383748039858,5.623657615031348,5.623657615031348,1696.764710925248,1894.7362306327116,0.06,11.372368669887054,1095.2527209578395,6.082934303696423
